ID;First name;Last name;Username;Phone Number;Is active;Country;Zip code
47342;Arystarch;Dobosz;ariadna.matusiak;73-926-09-69;false;PL;01-027
90;Nestor;Gawlik;adrian.cichy;50-601-17-79;true;PL;89-732
3023;Romeo;Cebula;bazyli.borowski;57-443-30-04;true;PL;07-529
5;Lilianna;Królikowski;ewelina.golec;88-086-83-19;true;PL;67-545
7154560;Hipolit;Łapiński;arkadiusz.kowalewski;57-238-64-99;true;PL;72-051
42789286;Zygmunt;Florczak;bertrand.ossowski;53-795-56-78;false;PL;90-919
3;Karolina;Górny;eleonora.domagała;78-512-17-58;false;PL;95-557
61;Monika;Kozioł;oliwia.szwed;79-521-79-37;false;PL;26-449
8;Horacy;Łukaszewski;noemi.szczepanik;51-648-05-22;false;PL;24-882
2071763;Jadwiga;Czaja;miron.kostecki;88-665-58-82;false;PL;45-189
19;Leonid;Gałka;janina.kowal;72-196-76-41;false;PL;31-434
36467033;Maryna;Jędrzejewski;stanisław.lesiak;78-579-78-68;true;PL;07-346
18082855;Horacy;Borek;gerald.czyż;72-144-62-04;false;PL;00-830
781997662;Apollinary;Dudziński;cecyliusz.dąbkowski;53-611-33-02;false;PL;06-253
1884;Eugeniusz;Szczygieł;florencja.pawelec;73-449-13-87;false;PL;56-583
13634732;Bibianna;Grzyb;roksana.sobolewski;88-500-00-56;true;PL;31-195
23;Weronika;Staszewski;laurentyna.bożek;79-069-54-18;false;PL;38-281
71270;Kazimierz;Białek;agaton.adamus;79-208-53-96;true;PL;12-202
25252246;Alfred;Gawroński;nadzieja.kmieć;72-894-90-56;true;PL;96-918
3;Pantaleon;Czerniak;maja.urbaniak;53-757-00-96;true;PL;52-632
2506829;Jadwiga;Andrzejewski;martyna.piwowarczyk;66-095-72-73;true;PL;41-195
3626401;Hubert;Kmiecik;patrycy.brzeziński;66-854-77-03;true;PL;39-096
371;Dionizy;Kalinowski;gerald.flak;73-039-78-07;true;PL;53-359
2798313;Dominik;Bogusz;edyta.ostrowski;72-816-94-15;false;PL;97-846
440;Rafał;Kozak;beniamin.dąbrowski;66-217-64-79;true;PL;49-919
917134612;Izajasz;Siedlecki;dorota.biernat;88-039-39-98;false;PL;68-240
212535325;Łucja;Białkowski;lidia.piasecki;57-361-56-94;false;PL;43-770
6801730;Dawid;Świderski;rudolf.stachowiak;88-782-26-49;false;PL;73-624
259;Erwin;Michałowski;edmund.nowiński;78-728-90-29;false;PL;70-213
98;Gracja;Jasiński;magnus.książek;69-344-37-04;true;PL;77-715
53279;Sabina;Michalski;filipa.koper;53-676-96-28;true;PL;75-453
69646;Melania;Kłos;spirydion.szwarc;79-581-72-09;false;PL;92-438
87213;Eleonora;Adamiec;reginald.kołodziejski;50-529-09-54;true;PL;79-624
37717518;Rufina;Koper;stella.cebula;66-780-07-02;true;PL;77-639
7452315;Nikodem;Janas;oliwier.malicki;50-747-06-96;false;PL;99-914
32;Erwin;Szczęsna;alwar.lach;60-396-21-46;true;PL;25-362
41987577;Liza;Milczarek;agnieszka.pietruszka;72-928-36-73;false;PL;27-024
48;Bibiana;Kiełbasa;penelopa.serafin;72-685-38-32;true;PL;03-593
5631;Jadwiga;Staszewski;izydor.bartnik;88-062-96-66;true;PL;25-414
7438;Eliza;Śliwa;apollo.czerniak;50-252-91-63;true;PL;46-943
3;Konstanty;Kaniewski;prokop.sławiński;66-206-86-29;true;PL;04-113
92061509;Mateusz;Pasternak;ludwika.adamus;88-666-32-50;false;PL;11-822
718306091;Ferdynanda;Piotrowski;grzegorz.wilczyński;88-443-97-39;true;PL;32-687
6;Tobiasz;Motyka;seweryn.brzeziński;57-876-14-45;false;PL;56-275
3377;Ludwika;Makowski;kira.zych;53-177-16-73;false;PL;91-908
8975;Makary;Zarzycki;samuel.bujak;72-650-78-99;false;PL;76-639
13;Zuzanna;Grabowski;martyna.kozak;51-277-47-97;true;PL;93-433
1434;Rajmund;Kałuża;antonina.bartczak;73-648-54-91;true;PL;69-066
2438;Samson;Dec;julia.madej;51-919-55-38;false;PL;06-608
67435465;Konrad;Górecki;magdalena.chojnacki;79-742-20-31;false;PL;62-271
0;Wilhelmina;Piłat;baldwin.polak;50-791-29-39;false;PL;55-963
728080;Antoni;Szostak;izydor.piotrowicz;57-370-27-21;false;PL;74-010
876404043;Henryka;Bukowski;teodora.kaczyński;69-813-27-58;false;PL;87-600
605978405;Edwin;Czaja;laurencja.wieczorek;72-894-11-36;true;PL;53-646
898298442;Florian;Banaś;jonatan.szwed;60-251-59-41;true;PL;15-213
645506;August;Szulc;łucja.małek;50-990-83-71;true;PL;27-672
3102965;Eugeniusz;Domański;roman.orłowski;60-405-73-37;true;PL;87-246
635857900;Efrem;Stachowicz;daniel.łukaszewski;69-493-16-94;false;PL;31-979
157539;Baldwin;Borowiec;walerian.kucharczyk;88-069-11-48;true;PL;27-122
7848051;Teodor;Krukowski;weronika.rzepka;53-176-76-09;false;PL;26-758
1;Ginewra;Słowiński;waleria.kałuża;60-387-21-97;false;PL;35-294
7;Leonid;Michałowski;ludwik.ptak;50-682-69-90;false;PL;08-277
528124167;Cezary;Chrzanowski;irma.pluta;66-307-22-20;false;PL;09-983
5795512;Joanna;Jankowiak;antonina.michalak;78-391-72-66;true;PL;14-630
5;Mateusz;Szymański;walenty.grochowski;78-776-51-95;true;PL;57-307
50890046;Franciszka;Kubiak;marek.morawski;66-309-54-15;false;PL;54-217
477;Tymoteusz;Jędrzejczyk;kazimierz.kaźmierczak;78-988-60-73;true;PL;69-767
42075;Tamara;Wysocki;benedykt.witek;69-449-35-00;false;PL;81-611
7;Ariadna;Zajączkowski;klemens.długosz;79-958-08-69;true;PL;41-882
86;Jakubina;Fijałkowski;erast.kuchta;57-293-33-25;false;PL;63-942
934468;Innocenty;Lasota;paula.chmiel;50-725-07-22;true;PL;42-489
581819;Samson;Murawski;brygida.urban;60-181-49-88;false;PL;60-354
45;Edward;Baran;nazary.adamek;50-431-98-03;false;PL;74-469
929;Anatol;Krakowiak;ludwika.makowski;78-340-12-78;true;PL;50-797
4326477;Jonatan;Więcek;antoni.markowski;57-819-80-61;true;PL;21-467
7371;Gabriel;Kopeć;bertrand.gawron;88-146-03-54;false;PL;65-539
819;Tacjana;Golec;eugeniusz.olszewski;53-442-81-29;true;PL;79-846
71556;Penelopa;Stachowicz;gilbert.nowaczyk;53-731-90-51;true;PL;52-090
6;Zachary;Tarnowski;lucjan.kubacki;69-724-96-17;false;PL;58-256
27;Pantaleon;Dobosz;edyta.lasota;79-256-50-26;false;PL;41-047
31;Prokop;Kostecki;seweryn.wilczek;53-144-84-44;true;PL;08-992
71414262;Nikodem;Ruciński;fryderyk.winiarski;53-720-14-33;true;PL;96-147
290;Helena;Kosowski;patrycja.zaremba;78-448-30-66;true;PL;43-123
8;Wirginia;Dąbkowski;leonard.adamek;69-479-57-16;true;PL;37-742
7999362;Aurora;Dubiel;efrem.żmuda;79-889-39-70;true;PL;61-579
8;Michalina;Gałka;tobiasz.krajewski;51-842-58-48;false;PL;73-805
24457830;Agata;Dubiel;koralia.białkowski;88-245-86-83;false;PL;78-214
930099;Platon;Kłos;elwira.kostecki;79-435-94-67;false;PL;44-253
752307580;Korneli;Stelmach;gabriel.lisiecki;51-262-30-08;true;PL;97-073
82118846;Eliza;Misiak;prokop.kubiak;78-710-10-83;false;PL;69-466
231;Stella;Wilk;judyta.jasiński;57-894-79-42;true;PL;65-162
1;Gertruda;Grzelak;patrycjusz.niedzielski;79-691-41-36;true;PL;72-211
805968;Szczepan;Karaś;eleazar.wrona;69-867-99-88;false;PL;90-966
11799;Porfiriusz;Płonka;edmund.bartczak;69-727-79-84;true;PL;80-668
124;Ginewra;Kwiatkowski;tobiasz.maćkowiak;78-881-84-67;true;PL;01-712
1512;Beatrycze;Górka;hubert.szczygieł;79-411-34-09;false;PL;53-681
5397630;Joanna;Sowiński;tamara.antczak;51-855-38-43;true;PL;59-164
8503033;Jerzy;Ziółkowski;patryk.zwoliński;73-347-65-15;false;PL;08-081
31221;Tymoteusz;Kubica;salomon.matuszewski;72-459-49-51;false;PL;80-956
16589;Cyryl;Biernat;dionizy.stefański;69-132-80-14;true;PL;07-149
44536823;Zygmunt;Kuchta;nikola.szczepański;72-325-99-01;true;PL;31-031
310535;Angela;Hajduk;klementyna.stankiewicz;79-461-55-42;true;PL;56-109
56631;Angela;Kasperek;lilianna.cholewa;78-235-02-19;false;PL;70-764
92;Wiktor;Rutkowski;renata.partyka;51-194-66-26;true;PL;87-297
19663908;Sabina;Pietrzak;nazariusz.walczak;60-186-88-65;false;PL;08-912
6873;Gerald;Lipiński;ada.wyszyński;88-060-21-53;false;PL;51-414
164163667;Nazary;Bielecki;lilia.wawrzyniak;88-839-00-60;false;PL;88-981
6;Izolda;Lesiak;alicja.szczygieł;50-145-90-74;false;PL;92-267
3997727;Emanuel;Czarnecki;hugo.jędrzejczyk;50-738-76-59;false;PL;82-086
27528988;Walentyna;Zych;rajnold.biernat;66-635-41-77;true;PL;82-147
58289423;Justyn;Grochowski;stefan.krupa;50-999-28-46;false;PL;97-767
7403531;Jeremiasz;Gajewski;justyna.puchalski;51-688-01-44;true;PL;55-935
47468409;Porfiry;Szyszka;rajnold.szczęsny;78-211-60-03;false;PL;94-554
8063;Florian;Zawada;prokop.stelmach;50-161-45-88;false;PL;94-793
817828;Gertruda;Mikulski;jerzy.niemczyk;69-845-66-74;true;PL;19-096
4;Walter;Woliński;kornelia.kowal;53-232-15-57;false;PL;89-395
80946;Sybilla;Bukowski;józefina.rosiński;73-819-66-20;false;PL;19-455
51;Alan;Banach;laurencjusz.bielecki;53-111-21-03;false;PL;09-218
231;Laurenty;Czarnecki;edwin.musiał;57-690-64-99;true;PL;00-631
793979;Walery;Misztal;malwina.małek;66-593-79-64;true;PL;17-958
72;Józef;Domagała;waleria.pietrzak;78-992-25-04;false;PL;33-741
9;Błażej;Kaczmarek;sylwester.kędzierski;53-584-36-13;true;PL;10-811
151488;Gonsalwy;Siwek;maria.głąb;57-545-42-76;true;PL;77-296
39794;Łukasz;Pawlak;ruta.rojek;88-907-60-33;false;PL;53-049
3953817;Julian;Domański;oliwia.wypych;51-554-28-00;false;PL;21-061
68630585;Dariusz;Cybulski;edward.przybyła;79-708-80-36;true;PL;68-099
161342;Klaudia;Podgórski;alina.misiak;50-102-15-05;true;PL;57-760
65658560;Prokul;Turek;noemi.hajduk;88-450-52-28;false;PL;88-327
546384;Benedykt;Napierała;paula.pietras;88-121-11-37;false;PL;01-438
259456;Dina;Jaros;michalina.murawski;69-749-11-27;true;PL;70-526
129;Paulina;Przybył;rozalia.wysocki;73-861-61-89;true;PL;95-229
110;Porfiry;Stec;borys.trzeciak;69-901-58-93;false;PL;15-737
956;Greta;Filipowicz;greta.wnuk;53-937-04-41;false;PL;41-558
70278179;Dina;Flis;izabela.siedlecki;66-850-52-63;false;PL;22-504
718080134;Ludwika;Nowicki;arkady.konopka;72-289-50-57;true;PL;60-248
59;Helena;Rogalski;cezary.jaworski;57-188-93-59;true;PL;19-947
6946341;Beatrycze;Rutkowski;maksym.marciniak;88-832-30-08;true;PL;40-525
40721852;Henryka;Szczęsny;franciszek.zarzycki;50-209-77-72;false;PL;96-717
3;Ginewra;Śliwa;brygida.wolski;72-425-35-49;true;PL;07-829
41;Franciszka;Morawski;rajnold.rojek;66-741-88-25;false;PL;93-794
93;Ewa;Modzelewski;dariusz.cebula;51-677-49-64;true;PL;83-408
3268087;Natanael;Mielczarek;makary.milewski;50-757-62-77;false;PL;63-342
92;Lilia;Pawłowski;elwira.sokołowski;78-473-34-04;false;PL;02-025
293794318;Klaudia;Szyszka;franciszek.kita;66-451-83-81;true;PL;61-623
52995339;Leila;Wójcik;emilia.paluch;79-540-06-95;false;PL;47-339
15;Ksawera;Wroński;michał.krawiec;69-897-62-67;false;PL;96-752
2963;Bibiana;Matuszewski;cezary.jezierski;60-210-54-21;false;PL;38-107
3424853;Wirginia;Gil;rachela.zdunek;88-013-63-37;false;PL;73-708
52;Maryna;Cholewa;rachela.dębowski;78-661-36-20;false;PL;97-495
21;Cyryl;Wieczorek;konrad.kozioł;69-883-97-73;false;PL;27-667
85;Aleksander;Kawecki;ryszard.dobosz;69-935-78-20;true;PL;53-846
3471962;Alina;Żurawski;eliza.kuciński;53-569-65-27;true;PL;88-486
68749;Florian;Tkaczyk;artur.stanek;88-768-95-66;true;PL;97-490
65364;Patrycja;Marzec;mojżesz.piłat;88-904-39-09;true;PL;02-127
1;Lilla;Smoliński;eugenia.kwieciński;72-119-91-39;false;PL;60-532
258305;Tamara;Duda;eleonora.piasecki;79-776-19-43;true;PL;11-614
646123;Koralia;Urbanowicz;rajmund.maciąg;72-377-58-45;false;PL;64-170
6;Polikarp;Krzemiński;maksym.łapiński;69-747-19-46;true;PL;16-799
894;Laura;Niemczyk;matylda.dziuba;50-221-31-61;false;PL;83-648
8623;Grzegorz;Wojtkowiak;samuel.marzec;53-339-54-01;false;PL;53-751
348402739;Ksenofont;Płonka;maja.szczepanik;60-403-78-46;false;PL;89-656
3;Krystian;Jakubowski;judyta.balcerzak;73-102-74-15;false;PL;26-114
57677859;Andżelika;Banasiak;weronika.lipka;78-122-13-16;false;PL;66-542
47;Piotr;Gajewski;tacjana.białas;73-307-22-50;false;PL;60-727
657275226;Porfiriusz;Leśniewski;tacjana.jasiński;72-061-13-83;true;PL;07-874
5747;Agnieszka;Szczepanik;zygmunt.krawiec;53-566-69-53;false;PL;73-320
419;Monika;Królikowski;gabriela.bednarczyk;60-466-22-01;true;PL;33-606
2;Donald;Mrozek;wanda.żebrowski;69-062-26-32;false;PL;26-760
999;Regina;Surma;rajmund.nowacki;50-651-69-04;true;PL;38-357
459;Lucja;Kłos;pantaleon.herman;73-234-35-78;true;PL;09-975
832047120;Dariusz;Cebula;walter.czechowski;73-147-97-85;false;PL;50-520
338640;Cyryl;Rogowski;wincenty.mazurek;50-147-38-09;false;PL;03-867
883103699;Tobiasz;Bielecki;penelopa.kwieciński;73-819-77-08;true;PL;24-108
885;Judyta;Białek;gracja.michalak;78-318-30-78;true;PL;28-394
43630143;Tacjana;Pająk;reginald.żak;57-961-68-10;true;PL;51-631
9;Samuel;Włodarczyk;walerian.góral;69-924-35-43;false;PL;54-041
437968;Lilia;Noga;oleg.strzelczyk;66-346-22-51;false;PL;47-433
9090;Klaudia;Wójtowicz;leon.dobosz;72-894-92-97;true;PL;13-697
72;Herman;Nowiński;marceli.konieczny;51-806-89-52;true;PL;52-119
5;Patrycjusz;Różycki;laura.jurkowski;66-449-97-06;true;PL;61-034
3;Laurentyna;Wilczek;hilarion.grześkowiak;72-507-61-98;true;PL;31-671
536950;Błażej;Baranowski;alicja.kalinowski;66-743-67-97;true;PL;51-761
6480937;Agnieszka;Czyż;prokop.jastrzębski;53-599-52-17;false;PL;06-504
59194448;Malwina;Nowaczyk;donald.włodarczyk;57-523-27-80;false;PL;75-644
970868376;Borys;Zygmunt;tobiasz.wójcik;69-689-09-85;true;PL;86-937
320;Piotr;Olczak;angelina.partyka;69-468-31-72;true;PL;61-757
898611;Regina;Świątek;magnus.domański;50-326-29-74;true;PL;48-368
2511;Agaton;Kurowski;aleksy.kos;51-300-59-55;true;PL;88-182
22;Dariusz;Kosowski;nazary.kaczmarek;57-197-03-23;true;PL;69-770
30;Edmund;Wróbel;henryk.wójcicki;66-909-64-59;true;PL;86-091
563;Jerzy;Wrona;zofia.piechota;88-259-14-07;true;PL;94-249
324187621;Hanna;Dudziak;bibiana.nawrocki;69-234-34-05;false;PL;64-786
185384;Gloria;Tomala;jakubina.jankowiak;79-800-93-13;false;PL;48-449
62029294;Cezary;Przybyła;franciszka.zawada;60-314-71-18;true;PL;13-190
26;Rudolf;Tokarski;edwin.buczyński;72-972-58-12;false;PL;49-156
55806;Samuel;Piątkowski;nazary.szymczak;72-543-07-22;true;PL;42-050
5721554;Ksenofont;Zakrzewski;rudolf.czapla;57-322-00-83;true;PL;53-315
542;Ida;Banasik;chloe.grześkowiak;88-856-01-75;true;PL;65-070
7;Miron;Augustyniak;wacław.raczyński;69-763-61-96;false;PL;03-124
279320;Eugenia;Leśniewski;marek.piórkowski;53-242-14-86;true;PL;38-941
82506;Nazary;Nowaczyk;rajnold.chmiel;57-080-94-36;false;PL;07-194
63349;Nestor;Chojnowski;spirydion.rosiński;50-911-98-95;true;PL;55-462
0;Bruno;Witek;oleg.pietruszka;73-035-91-34;true;PL;40-997
125477;Henryka;Siedlecki;michalina.kmiecik;60-049-44-78;false;PL;42-114
9261195;Sara;Kruszewski;tekla.kłos;51-821-07-00;true;PL;67-035
51;Szczepan;Skowronek;julia.prus;78-357-96-37;false;PL;07-848
1796250;Salwator;Czajka;walenty.misztal;51-061-63-39;false;PL;81-069
35;Karol;Kałuża;klara.lipski;66-976-10-64;false;PL;88-510
73;Jakubina;Więckowski;ewelina.jezierski;53-996-65-46;false;PL;27-739
9669085;Arystarch;Mroczkowski;galfryd.cieślak;88-866-19-58;true;PL;23-308
39377;Andżelika;Gałka;lilianna.kozieł;72-335-48-38;true;PL;74-525
746678628;Archibald;Gąsior;lea.kosiński;50-630-89-88;true;PL;89-526
363931;Maja;Lipka;eugeniusz.jurek;88-208-98-96;true;PL;25-546
62;Koralia;Kozioł;roderyk.bielecki;72-413-44-73;false;PL;86-079
3;Zuzanna;Rudziński;august.chojnowski;53-840-51-96;true;PL;17-638
38;Pantaleon;Jakubiak;arkady.żmuda;79-410-39-80;false;PL;35-927
611108;Jakubina;Wojtasik;platon.majcher;60-448-77-41;true;PL;86-507
2344;Galfryd;Broda;randolf.trojanowski;66-118-85-01;true;PL;31-164
986606292;Ksawera;Sieradzki;randolf.dudziński;78-977-37-87;false;PL;51-182
824316;Kwintyn;Białek;osmund.kowalik;79-481-85-09;true;PL;39-229
4;Albert;Buczyński;patryk.duda;78-531-67-11;true;PL;14-728
6793009;Zachariasz;Piątkowski;roman.rogalski;88-891-72-47;false;PL;38-863
7;Nazariusz;Majewski;adelajda.olczak;57-965-84-87;true;PL;62-644
82899;Hipolit;Chudzik;błażej.kozłowski;72-914-94-63;false;PL;67-458
7225006;Antoni;Cybulski;serafina.bąkowski;53-426-93-42;false;PL;32-426
26006;Spirydion;Barański;roland.stefański;73-582-73-11;false;PL;70-501
0;Teresa;Kacprzak;gilbert.gajewski;60-516-55-68;true;PL;46-731
9;Żaneta;Olszewski;gerald.szymkowiak;88-671-53-25;true;PL;01-269
90872866;Angela;Wawrzyniak;august.matuszewski;60-695-22-81;true;PL;01-930
57260;Alina;Molenda;arnold.urbański;79-276-71-27;true;PL;61-214
658405;Walentyna;Zych;kamila.cieśla;50-462-10-49;false;PL;53-396
90;Izolda;Szostak;dina.jankowski;57-853-80-23;false;PL;34-649
307811566;Eliza;Łuczak;wanda.włodarczyk;60-076-64-35;true;PL;61-455
425;Natan;Sobczyk;oskar.paluch;53-747-15-32;false;PL;99-120
6242;Tacjana;Dudek;waleria.klimek;51-178-79-07;true;PL;29-594
8906;Izabela;Stefański;patryk.gołębiowski;66-742-57-88;false;PL;76-211
34297772;Arnold;Wojtkowiak;benedykt.stasiak;50-569-68-01;false;PL;31-535
63620956;Laurenty;Szczepaniak;kornelia.mika;78-168-25-76;false;PL;84-439
72167971;Eleazar;Wiącek;cyrus.kosiński;57-352-17-21;true;PL;33-872
71214916;Aurora;Banaś;archibald.zięba;60-606-39-20;false;PL;45-447
20;Antoni;Kalisz;adelajda.kasprzyk;53-178-48-87;false;PL;74-246
6;Herman;Żurek;krystian.kostecki;69-519-46-45;true;PL;96-924
34251168;Lea;Małek;wincenty.dziedzic;60-428-23-48;true;PL;84-792
75747;Marceli;Różycki;grzegorz.twardowski;51-200-78-21;true;PL;20-982
56;Henryk;Czerwiński;martyna.warchoł;53-098-79-80;false;PL;53-299
75378;Tamara;Zdunek;liza.kucharczyk;60-084-68-82;true;PL;76-946
51559;Renata;Krawiec;walentyn.kalisz;53-538-96-06;false;PL;68-327
3;Walenty;Kozak;zofia.kurowski;69-503-30-64;true;PL;58-467
58289;Emanuel;Kiełbasa;wanda.filipiak;60-720-24-47;false;PL;01-568
4;Dionizy;Murawski;hilarion.czaja;72-787-10-46;true;PL;91-261
78191162;Olaf;Wawrzyniak;jeremi.szwarc;66-805-09-34;false;PL;81-920
9447848;Joachim;Grzyb;bertrand.sikora;57-475-31-33;false;PL;62-596
8744;Sergiusz;Antczak;oskar.król;78-002-15-03;false;PL;35-098
706911;Samson;Marciniak;aleksandra.rakowski;50-156-14-34;true;PL;73-383
6;Filip;Tkaczyk;anastazja.szczęsny;72-184-46-93;true;PL;99-558
69639;Hilary;Kubica;agnieszka.michalczyk;51-182-25-62;true;PL;20-907
0;Rafał;Buczyński;wanda.cichocki;51-182-32-76;true;PL;65-047
18;Fabian;Winiarski;mojżesz.sołtysiak;88-129-38-59;false;PL;54-711
32910600;Bertram;Jagiełło;edmund.winiarski;53-580-81-32;true;PL;59-806
0;Sara;Maślanka;regina.kwaśniewski;50-152-15-26;true;PL;60-624
4;Damian;Wawrzyniak;matylda.pietrzyk;50-225-91-01;true;PL;23-586
9355733;Marcin;Zygmunt;julia.jasiński;66-028-74-36;true;PL;14-535
995625;Edgar;Raczyński;albert.dudek;53-332-59-30;false;PL;02-296
6;Klarencjusz;Jastrzębski;leon.staszewski;66-550-49-44;true;PL;98-221
820980;Juliusz;Turek;izabela.konieczna;88-988-36-06;false;PL;16-599
709146;Klementyna;Dobosz;agnieszka.góral;50-555-63-02;false;PL;35-721
63;Maksymilian;Cichocki;noemi.wolski;69-353-73-71;true;PL;33-227
58;Jonatan;Piłat;wilhelm.ratajczak;73-413-98-14;false;PL;75-161
102;Patrycjusz;Jaśkiewicz;agrypina.kot;78-611-21-52;false;PL;94-742
786884;Ambroży;Szeląg;jeremi.białek;57-206-97-00;false;PL;14-609
205519897;Nazariusz;Michalski;rajnold.kwiatkowski;66-351-99-33;false;PL;82-583
5421925;Gilbert;Szwarc;irena.borowski;78-000-36-92;true;PL;65-845
836;Kornel;Kłosowski;prokul.kubicki;60-202-34-23;false;PL;55-824
9;Lucja;Kaczmarski;gloria.kujawski;51-893-14-91;false;PL;20-606
214372;Alwar;Kozieł;hugo.marszałek;79-138-74-29;false;PL;75-500
89424;Eliza;Kowalczuk;maja.długosz;69-061-19-17;false;PL;54-234
719;Bernard;Sowa;ilona.sieradzki;53-475-18-21;true;PL;74-962
92317;Ewa;Cieśla;adelajda.stępniak;78-580-10-03;true;PL;47-989
24755;Cyryl;Wiśniewski;innocenty.balcerzak;69-960-19-76;true;PL;10-390
449855;Eleonora;Lewicki;aleksander.jaworski;88-878-89-32;true;PL;56-451
85023;Karolina;Dudziak;jakub.szczęsny;72-491-89-42;true;PL;92-979
54984;Marcin;Gaweł;paula.florczak;60-219-09-54;true;PL;27-142
45733;Erast;Janowski;korneli.cieślak;53-508-38-02;false;PL;68-684
791920564;Andżelika;Broda;efrem.jankowski;53-647-20-46;false;PL;23-311
9695;Pelagia;Zawada;prokles.budziński;72-199-17-76;true;PL;33-709
7117969;Pelagia;Nowiński;porfiriusz.dobrzyński;60-865-21-16;false;PL;95-339
7098961;Nadzieja;Kurowski;damian.karpiński;88-698-53-51;true;PL;22-663
0;August;Pawlicki;lilla.matuszak;50-448-04-53;true;PL;80-155
4;Diana;Ziółkowski;marianna.antczak;69-271-08-54;true;PL;84-345
55324616;Alan;Dobrowolski;klaudiusz.golec;60-415-21-30;false;PL;23-542
5774;Klementyna;Lipka;bibiana.ciszewski;60-645-58-38;false;PL;14-815
18100729;Barbara;Kołodziej;klaudia.mika;53-338-78-90;true;PL;31-730
480;Feliks;Więckowski;eugeniusz.falkowski;69-672-14-13;true;PL;46-394
53937;Feliks;Duszyński;archibald.surma;72-528-40-65;true;PL;93-446
99799691;Filipa;Puchalski;eudokia.dominiak;60-590-84-90;true;PL;12-249
8845106;Karolina;Mikulski;angelina.dubiel;78-670-15-94;false;PL;86-017
447578;Gilbert;Niemiec;daniel.nowaczyk;50-637-74-58;true;PL;01-970
837;Marek;Różański;oleg.madej;73-004-40-20;true;PL;57-213
48784713;Gilbert;Kapusta;laurencja.pietruszka;57-597-96-56;false;PL;81-327
14241;Judyta;Juszczak;walerian.lis;72-174-89-10;false;PL;39-764
679491114;Irena;Kuciński;atanazy.laskowski;60-936-32-65;true;PL;02-587
767;Daniel;Piasecki;cyrus.szczepanik;66-512-07-55;false;PL;71-833
4;Laura;Włodarski;benedykt.napierała;57-196-12-20;true;PL;22-668
9439244;Wacław;Jakubowski;maja.kozieł;72-419-78-94;true;PL;19-619
77;Mateusz;Sikorski;nazary.rosiński;88-949-56-08;true;PL;95-212
16560;Dorian;Przybył;angela.witkowski;79-522-60-43;true;PL;44-113
435444766;Zoe;Szczepaniak;walentyna.świątek;73-181-70-31;false;PL;29-206
5;Erwin;Sawicki;waleria.orzechowski;78-293-56-32;false;PL;09-959
6412871;Izaak;Wojtczak;walgierz.cichy;78-578-28-87;false;PL;04-520
83310203;Makary;Szafrański;elwira.słowik;50-909-95-28;false;PL;60-924
341595;Orestes;Grzywacz;harald.białas;79-618-85-21;false;PL;65-681
612691;Wanesa;Piątkowski;liliana.chmura;78-620-77-31;true;PL;45-358
91310;Henryk;Szulc;serafin.piątkowski;72-176-30-55;true;PL;17-831
48153;Nadzieja;Niedziela;alfred.piasecki;50-100-19-32;true;PL;27-774
94;Krystyna;Kaźmierczak;orestes.przybył;72-451-29-83;true;PL;37-584
23;Izajasz;Noga;rajmund.nowicki;69-744-37-52;true;PL;69-940
619791;Izabela;Bednarz;władysław.świderski;50-756-97-84;true;PL;82-894
2809990;Konrad;Budzyński;beniamin.herman;57-914-23-33;true;PL;47-550
33154;Ida;Janik;konrad.janik;50-298-63-42;false;PL;07-316
140511495;Dawid;Niedzielski;marianna.graczyk;66-217-07-50;true;PL;97-813
4;Bertrand;Kmieć;gerald.kozłowski;78-121-82-52;false;PL;52-709
8354;Izabela;Paszkowski;gertruda.grzywacz;66-349-24-13;false;PL;17-174
178;Orestes;Banasiak;hubert.michalski;53-535-21-72;false;PL;94-685
430;Arkadiusz;Maliszewski;ilona.kuliński;78-759-11-15;true;PL;00-558
3948;Wanda;Matusiak;paweł.trzeciak;66-125-97-50;false;PL;55-689
94497;Porfiry;Szymczak;ludwik.gadomski;73-929-00-57;false;PL;48-517
915211;Aaron;Różycki;rudolf.sobczak;57-792-32-86;true;PL;09-706
9;Zofia;Socha;andrzej.mackiewicz;79-830-91-38;false;PL;57-556
8930595;Efrem;Muszyński;gertruda.karwowski;88-983-23-43;false;PL;48-121
28;Patrycja;Piątkowski;daniel.adamczak;60-033-01-14;true;PL;83-721
8;Donald;Łukasiewicz;edyta.kubica;73-459-69-99;true;PL;41-634
86823028;Wawrzyniec;Jarząbek;magnus.janicki;50-140-66-82;true;PL;36-607
1;Nikola;Cygan;helena.cichy;78-107-70-15;true;PL;53-734
331006;Daria;Niemczyk;aleksandra.cichy;79-762-56-31;true;PL;87-000
54924;Korneli;Pilarski;nazary.wiśniewski;51-693-15-58;false;PL;20-605
499;Rufina;Wąsik;harald.kobus;79-316-40-46;false;PL;05-115
69604807;Sebastian;Adamiec;dawid.bednarz;51-015-66-67;true;PL;06-153
67;Wanda;Dobrowolski;aaron.kruk;57-772-73-33;false;PL;18-314
44620;Abraham;Pilarski;karol.czerwiński;69-764-75-15;false;PL;74-893
178;Karolina;Świątek;alina.borowiec;78-217-90-14;true;PL;37-725
272;Regina;Białek;arkadiusz.tokarski;69-345-67-24;false;PL;17-324
909324;Roderyk;Szydłowski;adrian.sosnowski;57-967-65-92;false;PL;81-298
945;Porfiriusz;Kulig;polikarp.ossowski;69-358-03-43;false;PL;45-227
